,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
16482,33,Private,106938,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,38,United-States,<=50K,23301
16483,31,Private,97453,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,39199
16484,31,Private,248653,1st-4th,2,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,37,Mexico,<=50K,24408
16485,39,Private,59313,12th,8,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,45,Unknown,<=50K,18477
16486,22,Private,141297,Some-college,10,Single,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,4915
16487,31,Private,227325,Some-college,10,Single,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,7115
16488,68,Private,123653,5th-6th,3,Separated,Other-service,Not-in-family,White,Male,0,0,12,Italy,<=50K,24123
16489,59,Federal-gov,176317,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K,9877
16490,25,Private,169124,Bachelors,13,Single,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,15299
16491,23,Private,179413,HS-grad,9,Single,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,42128
16492,35,Private,180137,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,<=50K,13036
16493,17,State-gov,179319,10th,6,Single,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,10797
16494,19,Private,45766,Some-college,10,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K,35352
16495,59,Private,214052,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,22386
16496,37,Private,201141,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50K,37750
16497,74,Self-emp-not-inc,43599,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K,22819
16498,28,Private,292536,Some-college,10,Single,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K,22399
16499,40,Private,82161,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,36651
16500,30,Private,180656,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Unknown,<=50K,20690
16501,20,Private,181370,Some-college,10,Single,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,44043
16502,80,Private,148623,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,289909
16503,51,Private,84399,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,3851
16504,17,Private,143331,10th,6,Single,Sales,Own-child,White,Male,0,0,15,United-States,<=50K,23929
16505,37,Federal-gov,48779,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,40592
16506,19,Unknown,175495,HS-grad,9,Single,Unknown,Own-child,Black,Female,0,0,24,United-States,<=50K,17265
16507,58,Private,83542,HS-grad,9,Single,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,14656
16508,57,Private,214619,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,45162
16509,37,Private,160035,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,24286
16510,23,Federal-gov,39603,Some-college,10,Single,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,9303
16511,36,Private,181589,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,32,Columbia,<=50K,37683
16512,33,Private,261511,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,29117
16513,30,Private,29522,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,46380
16514,30,Private,36340,HS-grad,9,Single,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K,2310
16515,57,Unknown,403625,Some-college,10,Married-civ-spouse,Unknown,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,>50K,207745
16516,23,Private,122346,HS-grad,9,Single,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,12990
16517,53,Private,152883,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,17831
16518,31,State-gov,123037,Some-college,10,Single,Tech-support,Not-in-family,White,Male,0,0,13,United-States,<=50K,15579
16519,41,Unknown,339682,5th-6th,3,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,Mexico,<=50K,39235
16520,36,Private,182074,HS-grad,9,Single,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K,5308
16521,30,Private,248588,12th,8,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,43383
16522,44,Private,187584,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K,46203
16523,36,Private,46706,HS-grad,9,Single,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,32491
16524,42,Private,190290,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,190486
16525,48,Self-emp-not-inc,247294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Peru,<=50K,1750
16526,22,Private,117779,Bachelors,13,Single,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,27131
16527,38,Private,121602,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,33114
16528,31,Private,451744,HS-grad,9,Single,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,1882
16529,35,Private,339772,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,24896
16530,21,Private,185582,Some-college,10,Single,Sales,Own-child,White,Male,0,0,43,United-States,<=50K,5241
16531,26,Private,260614,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,29949
16532,19,Local-gov,53220,HS-grad,9,Single,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,8481
16533,43,Private,213844,HS-grad,9,Married-AF-spouse,Craft-repair,Wife,Black,Female,0,0,42,United-States,>50K,220979
16534,33,Private,213226,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,37292
16535,30,Private,58582,Bachelors,13,Single,Craft-repair,Own-child,White,Male,0,0,10,United-States,<=50K,33606
16536,52,Private,193116,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,36409
16537,38,Local-gov,201410,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,168347
16538,28,Private,190525,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K,274344
16539,57,Self-emp-not-inc,138285,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Iran,<=50K,9027
16540,51,Private,111939,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,282597
16541,50,Private,109277,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,33970
16542,32,Private,331539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,>50K,62782
16543,37,Private,126675,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,15823
16544,69,Self-emp-not-inc,349022,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,33,United-States,<=50K,45556
16545,33,Unknown,98145,Some-college,10,Divorced,Unknown,Unmarried,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K,12938
16546,37,Private,234901,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K,427847
16547,47,Self-emp-not-inc,265097,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,387780
16548,63,Private,237379,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,5551
16549,21,Private,44793,Some-college,10,Single,Adm-clerical,Not-in-family,White,Male,0,0,65,United-States,<=50K,2620
16550,17,Private,270942,HS-grad,9,Single,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K,44021
16551,56,Private,193622,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,11600
16552,90,Local-gov,187749,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K,16967
16553,27,Private,160178,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,30204
16554,38,Private,680390,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K,44062
16555,33,Private,96245,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,29998
16556,26,Private,34803,HS-grad,9,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,13822
16557,20,Private,170091,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K,42331
16558,42,Private,231813,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,3349
16559,55,Private,23789,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,49382
16560,32,State-gov,438711,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K,7235
16561,49,Private,28791,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,10668
16562,34,Private,162814,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,45,United-States,<=50K,4306
16563,38,Private,58108,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,373515
16564,40,Self-emp-inc,102226,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,36675
16565,22,Federal-gov,209131,Assoc-acdm,12,Single,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,31097
16566,46,Self-emp-not-inc,157117,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,47195
16567,29,Private,172865,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,34708
16568,19,Private,29798,12th,8,Single,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K,25433
16569,71,Unknown,229424,HS-grad,9,Widowed,Unknown,Not-in-family,White,Female,0,0,40,United-States,<=50K,32146
16570,52,Local-gov,238959,Masters,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,>50K,51108
16571,27,Private,189462,Masters,14,Single,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K,41537
16572,52,Private,139347,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K,40664
16573,37,Self-emp-inc,111128,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,232901
16574,28,Private,81540,HS-grad,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,5838
16575,25,Private,257562,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,11818
16576,31,Private,59496,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,48241
16577,29,Private,29974,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,49227
16578,45,Private,102597,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,24170
16579,69,Private,41419,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,45224
16580,50,Private,118565,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,10781
16581,54,State-gov,312897,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,England,>50K,271342
16582,17,Private,166290,9th,5,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,29738
16583,32,Self-emp-not-inc,116834,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,5,Unknown,<=50K,36634
16584,23,Private,203076,Some-college,10,Single,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,24565
16585,66,Private,201197,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,299508
16586,61,Private,273803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,38336
16587,55,Private,156797,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,46745
16588,24,Private,283896,HS-grad,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,14078
16589,49,Private,156926,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K,487883
16590,21,Unknown,163911,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,3,United-States,<=50K,32679
16591,56,Self-emp-inc,165881,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,441657
16592,25,Private,86872,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,20253
16593,49,Private,167523,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,46534
16594,58,Private,154950,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,189527
16595,40,Federal-gov,171231,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K,48470
16596,62,Private,244933,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,23106
16597,54,Private,256908,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,United-States,>50K,106209
16598,34,Self-emp-not-inc,33442,Assoc-voc,11,Single,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K,45292
16599,18,Private,126142,10th,6,Single,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K,16629
16600,28,Unknown,268222,11th,7,Single,Unknown,Not-in-family,Black,Female,0,0,40,United-States,<=50K,4706
16601,32,Private,167106,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K,23155
16602,22,Local-gov,50065,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K,4286
16603,34,State-gov,252529,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K,11919
16604,53,Unknown,199665,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,30,United-States,>50K,171572
16605,47,Private,343579,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,24421
16606,19,Private,190817,Some-college,10,Single,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,42832
16607,56,Self-emp-not-inc,210731,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico,<=50K,4746
16608,42,Private,123816,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,10490
16609,42,Private,115085,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,4693
16610,57,Self-emp-not-inc,34297,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,240790
16611,40,Private,180985,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,273319
16612,62,Local-gov,33365,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,Canada,<=50K,1120
16613,20,Private,197752,Some-college,10,Single,Adm-clerical,Own-child,White,Male,0,0,16,United-States,<=50K,46106
16614,47,Private,180551,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,38588
16615,40,Private,77975,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,2102
16616,44,Private,159297,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Unknown,>50K,175842
16617,48,Private,94342,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K,15699
16618,39,Self-emp-inc,34180,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,271160
16619,46,Local-gov,367251,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,251849
16620,53,Private,303462,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K,34040
16621,47,Federal-gov,220269,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,295647
16622,40,Self-emp-not-inc,45093,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,Canada,<=50K,46330
16623,34,Private,101709,HS-grad,9,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,32767
16624,41,Private,219591,HS-grad,9,Single,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,18036
16625,41,Private,76625,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,28109
16626,20,Private,342599,Some-college,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,24152
16627,42,Self-emp-inc,125846,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Unknown,<=50K,27732
16628,54,Local-gov,238257,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,41847
16629,39,Self-emp-inc,206253,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,20255
16630,37,Private,172571,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,5970
16631,59,Private,95165,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,43480
16632,24,Private,267843,Bachelors,13,Single,Prof-specialty,Own-child,Black,Female,0,0,35,United-States,<=50K,36135
16633,21,Unknown,207782,Some-college,10,Single,Unknown,Own-child,White,Male,0,0,30,United-States,<=50K,2169
16634,68,Unknown,103161,HS-grad,9,Widowed,Unknown,Not-in-family,White,Male,0,0,32,United-States,<=50K,29287
16635,20,Private,132320,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,8255
16636,26,Self-emp-not-inc,201138,Assoc-voc,11,Single,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,15377
16637,48,Private,239058,12th,8,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,50,United-States,<=50K,9121
16638,21,Private,176262,Assoc-acdm,12,Single,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K,14646
16639,22,Private,264738,HS-grad,9,Single,Exec-managerial,Other-relative,White,Female,0,0,42,Germany,<=50K,45743
16640,34,Private,182218,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,9611
16641,33,Private,318982,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,421937
16642,46,Private,216666,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,<=50K,28845
16643,65,Private,150095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,78835
16644,23,Private,192978,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,28367
16645,28,Private,68021,Some-college,10,Single,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,1903
16646,34,Self-emp-not-inc,28568,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,193448
16647,20,Private,115057,Some-college,10,Single,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,3632
16648,28,Private,139568,11th,7,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,12483
16649,52,Self-emp-inc,138497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,28011
16650,40,State-gov,182460,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,China,>50K,364973
16651,22,Private,253310,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,0,0,7,United-States,<=50K,21321
16652,29,Self-emp-inc,130856,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,24907
16653,31,Self-emp-not-inc,389765,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,36348
16654,38,Private,146178,HS-grad,9,Single,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K,33963
16655,22,Private,231053,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,>50K,56212
16656,21,Unknown,145964,Some-college,10,Single,Unknown,Own-child,White,Male,0,0,40,United-States,<=50K,42129
16657,43,Private,483450,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,<=50K,17988
16658,43,Self-emp-inc,198316,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,460104
16659,33,Private,160614,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,46127
16660,17,Self-emp-inc,325171,10th,6,Single,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K,10228
16661,45,Private,186473,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,47951
16662,55,Local-gov,286967,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,28605
16663,51,Self-emp-not-inc,111939,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,>50K,490465
16664,65,Federal-gov,325089,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,39946
16665,21,Private,143582,Bachelors,13,Single,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K,12517
16666,40,Private,308027,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,14574
16667,58,Private,105060,Some-college,10,Single,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,<=50K,32849
16668,53,Federal-gov,39643,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,58,United-States,<=50K,7498
16669,56,Local-gov,267763,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,6475
16670,37,Private,124293,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,19855
16671,44,Private,36271,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,10228
16672,49,Private,143459,9th,5,Separated,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,<=50K,42750
16673,36,Private,186376,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K,131039
16674,59,Self-emp-inc,52822,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,20206
16675,33,Private,104509,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,1864
16676,26,Private,192302,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,<=50K,7492
16677,25,Private,214413,Masters,14,Single,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,19180
16678,28,Private,108574,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K,31223
16679,41,Private,223934,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,46872
16680,45,Private,200559,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K,41371
16681,43,Private,137722,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,2550
16682,30,Private,261677,9th,5,Single,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K,46611
16683,33,Private,136331,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,21261
16684,34,Private,329993,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,26936
16685,21,Private,91819,Assoc-voc,11,Single,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K,30307
16686,48,Private,315423,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,17024
16687,22,Private,103277,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,38145
16688,47,Private,236805,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K,10600
16689,27,Private,74883,Bachelors,13,Single,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,41454
16690,18,Private,115443,11th,7,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K,11684
16691,43,Private,150528,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,84725
16692,36,Private,43701,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,33912
16693,37,Federal-gov,419053,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,12387
16694,24,Private,183594,Assoc-voc,11,Single,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K,45529
16695,24,Private,390348,HS-grad,9,Single,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,25188
16696,48,Private,247895,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K,117655
16697,75,Private,191446,1st-4th,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,16,United-States,<=50K,5046
16698,43,Self-emp-not-inc,33521,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,>50K,203851
16699,64,Private,46087,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,43963
16700,36,Private,356824,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,45792
16701,53,Private,158746,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,7790
16702,22,Private,153323,Some-college,10,Single,Prof-specialty,Not-in-family,Black,Male,0,0,20,United-States,<=50K,38122
16703,73,Self-emp-not-inc,130391,HS-grad,9,Single,Other-service,Not-in-family,White,Female,0,0,36,United-States,<=50K,31681
