,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
21257,55,Private,205422,Highschool Graduate,6,Married-civ-spouse,Other-service,Married,Black,Female,0,0,40,United-States,<=50K,24494
21258,43,Local-gov,196308,Highschool Graduate,9,Divorced,Exec-managerial,Single,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,32062
21259,28,Private,389713,Highschool Graduate,9,Divorced,Protective-serv,Single,White,Male,0,0,40,United-States,<=50K,15822
21260,54,Private,82566,Technical School,12,Married-civ-spouse,Sales,Married,White,Male,0,0,45,United-States,<=50K,29320
21261,47,Private,199058,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,>50K,68998
21262,47,Private,160440,Bachelors Degree,13,Married-civ-spouse,Sales,Married,White,Male,0,0,55,United-States,>50K,450154
21263,47,Private,76034,Bachelors Degree,10,Married-civ-spouse,Other-service,Married,White,Male,0,0,57,United-States,>50K,201261
21264,60,Self-emp-not-inc,92845,Highschool Graduate,3,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,40,United-States,<=50K,22343
21265,19,Private,29083,Highschool Graduate,9,Single,Sales,Single,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K,17756
21266,22,Private,234474,Bachelors Degree,10,Single,Adm-clerical,Single,Black,Female,0,0,25,United-States,<=50K,19015
21267,55,Local-gov,107308,Advanced Degree,14,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,>50K,333007
21268,44,Private,111891,Bachelors Degree,10,Separated,Sales,Single,Black,Female,0,0,35,United-States,<=50K,27722
21269,28,Federal-gov,188278,Bachelors Degree,13,Single,Protective-serv,Single,White,Male,0,0,50,United-States,<=50K,14496
21270,30,Local-gov,303485,Bachelors Degree,10,Single,Transport-moving,Single,Black,Female,0,0,40,United-States,<=50K,43308
21271,39,Local-gov,67187,Highschool Graduate,9,Single,Exec-managerial,Single,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,9338
21272,43,State-gov,114508,Highschool Graduate,9,Divorced,Exec-managerial,Single,White,Female,0,0,40,United-States,<=50K,15796
21273,24,Private,204172,Bachelors Degree,13,Single,Sales,Single,White,Female,0,0,40,United-States,<=50K,1682
21274,27,Local-gov,162973,Technical School,11,Single,Protective-serv,Single,White,Male,0,0,56,United-States,<=50K,31754
21275,64,Self-emp-not-inc,192695,Highschool Graduate,3,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,70,Canada,<=50K,40837
21276,41,Local-gov,89172,Bachelors Degree,10,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,40,United-States,>50K,188065
21277,28,Private,163320,Highschool Graduate,9,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,28094
21278,61,Private,128230,Highschool Graduate,9,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,30,United-States,<=50K,2579
21279,27,Private,246440,Highschool Graduate,7,Divorced,Machine-op-inspct,Single,White,Female,0,0,40,United-States,<=50K,23597
21280,49,Private,50567,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,Female,0,0,32,United-States,<=50K,14430
21281,20,Private,117476,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,41031
21282,28,Local-gov,214881,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,25090
21283,36,Private,195516,Highschool Graduate,9,Divorced,Machine-op-inspct,Single,White,Male,0,0,40,United-States,<=50K,15435
21284,44,Self-emp-not-inc,218653,Bachelors Degree,13,Divorced,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,39946
21285,40,Private,164647,Bachelors Degree,10,Divorced,Prof-specialty,Single,Black,Female,0,0,38,United-States,<=50K,26444
21286,19,Private,129151,Highschool Graduate,9,Single,Craft-repair,Single,White,Female,0,0,40,United-States,<=50K,24772
21287,54,Private,319697,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,White,Female,0,0,40,United-States,<=50K,16302
21288,55,Self-emp-not-inc,193374,Highschool Graduate,9,Divorced,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,48960
21289,57,Private,167864,Technical School,11,Widowed,Prof-specialty,Single,White,Female,0,0,40,United-States,<=50K,31049
21290,29,Private,197932,Bachelors Degree,10,Separated,Priv-house-serv,Single,White,Female,0,0,30,Guatemala,<=50K,16658
21291,51,Private,102904,Highschool Graduate,9,Divorced,Sales,Single,White,Female,0,0,43,United-States,<=50K,18334
21292,44,Private,216907,Highschool Graduate,9,Divorced,Other-service,Single,White,Male,0,0,37,United-States,<=50K,22066
21293,35,Local-gov,331395,Technical School,11,Married-civ-spouse,Protective-serv,Married,White,Male,0,0,42,United-States,<=50K,20628
21294,40,Private,171424,Highschool Graduate,9,Divorced,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,27956
21295,46,Private,35406,Highschool Graduate,4,Separated,Other-service,Single,White,Female,0,0,32,United-States,<=50K,5293
21296,25,Private,238964,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,60,United-States,>50K,318816
21297,22,Private,340543,Highschool Graduate,9,Single,Tech-support,Single,White,Female,0,0,40,United-States,<=50K,41677
21298,39,Private,70240,Bachelors Degree,10,Married-civ-spouse,Sales,Married,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,9311
21299,18,Self-emp-not-inc,87169,Highschool Graduate,9,Single,Farming-fishing,Single,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,9504
21300,43,Private,253759,Highschool Graduate,9,Divorced,Adm-clerical,Single,Black,Female,0,0,45,United-States,<=50K,22206
21301,46,Private,194431,Highschool Graduate,9,Single,Tech-support,Single,White,Male,0,0,40,United-States,<=50K,8479
21302,40,Unknown,170649,Bachelors Degree,10,Married-civ-spouse,Unknown,Married,White,Male,0,0,8,United-States,<=50K,2297
21303,59,Private,182460,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,60,United-States,>50K,65415
21304,40,Local-gov,26929,Advanced Degree,14,Single,Prof-specialty,Single,White,Female,0,0,40,United-States,<=50K,47156
21305,23,Private,399022,Highschool Graduate,9,Single,Other-service,Single,White,Male,0,0,35,United-States,<=50K,41507
21306,64,Unknown,50171,Highschool Graduate,9,Married-civ-spouse,Unknown,Married,White,Male,0,0,10,United-States,<=50K,35825
21307,36,Private,218490,Technical School,11,Married-civ-spouse,Sales,Married,White,Male,0,0,60,United-States,<=50K,42566
21308,48,Private,164423,Highschool Graduate,9,Divorced,Machine-op-inspct,Single,White,Female,0,0,40,United-States,<=50K,11900
21309,43,Private,124436,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,White,Female,0,0,40,United-States,>50K,439614
21310,18,Private,60981,Highschool Graduate,6,Single,Other-service,Single,White,Female,0,0,30,United-States,<=50K,7821
21311,17,Private,70868,Highschool Graduate,7,Single,Craft-repair,Single,White,Male,0,0,16,United-States,<=50K,35092
21312,36,Private,150601,Technical School,15,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,50,Unknown,<=50K,9712
21313,53,Private,228500,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,>50K,229970
21314,36,State-gov,76767,Bachelors Degree,10,Divorced,Exec-managerial,Single,White,Female,0,0,39,United-States,<=50K,25476
21315,20,Private,218178,Highschool Graduate,9,Single,Handlers-cleaners,Single,White,Male,0,0,40,United-States,<=50K,47437
21316,22,Private,615367,Bachelors Degree,13,Single,Sales,Single,White,Female,0,0,60,United-States,<=50K,15017
21317,34,Private,150324,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,>50K,416760
21318,39,Private,51264,Highschool Graduate,7,Divorced,Other-service,Single,White,Male,0,0,40,United-States,<=50K,44486
21319,57,Private,197642,Bachelors Degree,10,Widowed,Other-service,Single,White,Female,0,0,40,United-States,<=50K,39407
21320,30,Private,229895,Highschool Graduate,6,Divorced,Other-service,Single,White,Female,0,0,40,United-States,<=50K,19330
21321,37,Private,167415,Technical School,15,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,60,United-States,>50K,297490
21322,51,Private,166934,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,>50K,402928
21323,38,Private,305597,Highschool Graduate,9,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,43605
21324,34,Private,301591,Highschool Graduate,9,Single,Exec-managerial,Single,White,Female,0,0,35,United-States,<=50K,11486
21325,47,Federal-gov,229646,Highschool Graduate,9,Married-spouse-absent,Adm-clerical,Single,Black,Female,0,0,40,Puerto-Rico,<=50K,19632
21326,28,Self-emp-not-inc,51461,Highschool Graduate,9,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,40,United-States,<=50K,7509
21327,25,Private,206600,Highschool Graduate,6,Single,Other-service,Single,White,Male,0,0,24,Nicaragua,<=50K,43983
21328,25,Private,176836,Bachelors Degree,10,Single,Exec-managerial,Single,White,Female,0,0,60,United-States,<=50K,19864
21329,50,Private,33304,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,>50K,87841
21330,43,Private,174051,Bachelors Degree,13,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,48,United-States,<=50K,13273
21331,32,Private,170017,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,50,United-States,<=50K,23913
21332,44,Private,98466,Highschool Graduate,6,Single,Farming-fishing,Single,White,Male,0,0,35,United-States,<=50K,47796
21333,19,Private,188864,Highschool Graduate,9,Single,Sales,Single,Black,Female,0,0,20,United-States,<=50K,41967
21334,53,Self-emp-inc,137815,Bachelors Degree,10,Widowed,Exec-managerial,Single,White,Male,0,0,40,United-States,>50K,359461
21335,21,Private,43475,Highschool Graduate,9,Single,Protective-serv,Single,White,Male,0,0,40,United-States,<=50K,17462
21336,26,Private,557236,Highschool Graduate,9,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,18794
21337,33,Private,171215,Advanced Degree,14,Single,Adm-clerical,Single,White,Male,0,0,40,United-States,<=50K,2661
21338,49,Unknown,52590,Highschool Graduate,9,Single,Unknown,Single,Black,Male,0,0,40,United-States,<=50K,6363
21339,24,Private,183751,Highschool Graduate,7,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,65,United-States,<=50K,24826
21340,30,Private,149507,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Male,0,0,42,United-States,<=50K,37262
21341,49,Private,98092,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,>50K,315472
21342,18,Private,123714,Highschool Graduate,7,Single,Handlers-cleaners,Single,Black,Male,0,0,40,United-States,<=50K,6569
21343,30,State-gov,190385,Bachelors Degree,10,Single,Adm-clerical,Single,White,Female,0,0,37,United-States,<=50K,40365
21344,51,Private,334273,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,5605
21345,52,Private,343440,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,<=50K,27092
21346,52,Private,208302,Highschool Graduate,9,Divorced,Other-service,Single,White,Male,0,0,30,United-States,<=50K,29740
21347,23,Local-gov,280164,Highschool Graduate,9,Single,Other-service,Single,Black,Male,0,0,32,United-States,<=50K,25574
21348,23,Self-emp-not-inc,174714,Highschool Graduate,6,Single,Craft-repair,Single,White,Male,0,0,60,United-States,<=50K,31364
21349,36,Private,184655,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,48,United-States,<=50K,3778
21350,19,Private,140459,Highschool Graduate,7,Single,Craft-repair,Single,White,Male,0,0,25,United-States,<=50K,13953
21351,53,Self-emp-not-inc,108815,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,60,United-States,<=50K,15171
21352,17,Private,152652,Highschool Graduate,7,Single,Handlers-cleaners,Single,White,Male,0,0,25,United-States,<=50K,3068
21353,69,Private,269499,Highschool Graduate,9,Widowed,Handlers-cleaners,Single,White,Female,0,0,8,United-States,<=50K,39976
21354,46,Local-gov,33373,Bachelors Degree,13,Divorced,Prof-specialty,Single,White,Female,0,0,40,United-States,<=50K,6465
21355,33,Private,243674,Highschool Graduate,9,Separated,Tech-support,Single,White,Male,0,0,46,United-States,<=50K,42877
21356,40,Private,225432,Bachelors Degree,10,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,45,United-States,<=50K,43063
21357,56,Private,215839,Bachelors Degree,10,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,60,Unknown,<=50K,26385
21358,29,Local-gov,195520,Advanced Degree,14,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,<=50K,4548
21359,41,Private,70092,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,Female,0,0,38,United-States,<=50K,9650
21360,22,Private,189888,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Male,0,0,45,United-States,<=50K,10655
21361,28,Private,64307,Highschool Graduate,4,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,10132
21362,31,Private,94235,Bachelors Degree,13,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,46,United-States,<=50K,11092
21363,35,Private,62333,Bachelors Degree,13,Single,Prof-specialty,Single,White,Female,0,0,40,United-States,<=50K,25357
21364,38,Private,260997,Bachelors Degree,10,Married-civ-spouse,Machine-op-inspct,Married,Black,Male,0,0,40,United-States,<=50K,33105
21365,17,Private,146268,Highschool Graduate,6,Single,Other-service,Single,White,Female,0,0,10,United-States,<=50K,46824
21366,39,Private,147258,Highschool Graduate,6,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,33134
21367,27,Self-emp-not-inc,207948,Bachelors Degree,10,Single,Other-service,Single,Black,Male,0,0,40,United-States,<=50K,22005
21368,50,Private,180607,Highschool Graduate,9,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,47926
21369,56,Local-gov,104996,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,40,United-States,<=50K,27589
21370,80,Self-emp-not-inc,562336,Highschool Graduate,9,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,20,United-States,<=50K,48149
21371,38,Self-emp-not-inc,334366,Bachelors Degree,10,Married-civ-spouse,Farming-fishing,Married,White,Female,0,0,15,United-States,<=50K,3288
21372,52,State-gov,142757,Highschool Graduate,9,Married-civ-spouse,Protective-serv,Married,Black,Male,0,0,40,United-States,>50K,346677
21373,26,Local-gov,220656,Bachelors Degree,13,Single,Prof-specialty,Single,Black,Male,0,0,38,England,<=50K,35751
21374,43,Private,96483,Highschool Graduate,9,Divorced,Other-service,Single,Asian-Pac-Islander,Female,0,0,40,South,<=50K,42606
21375,45,Private,51744,Bachelors Degree,13,Single,Exec-managerial,Single,White,Female,0,0,42,United-States,<=50K,38859
21376,41,Self-emp-inc,114967,Technical School,11,Married-civ-spouse,Exec-managerial,Married,Black,Male,0,0,40,United-States,>50K,208299
21377,30,Private,393965,Technical School,12,Divorced,Adm-clerical,Single,White,Female,0,0,25,United-States,<=50K,39660
21378,43,Local-gov,143046,Bachelors Degree,10,Divorced,Other-service,Single,White,Female,0,0,20,United-States,<=50K,39230
21379,44,Private,209174,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,70,United-States,>50K,449314
21380,54,Private,183248,Highschool Graduate,9,Divorced,Transport-moving,Single,Black,Male,0,0,40,United-States,<=50K,46753
21381,33,Self-emp-not-inc,427474,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Male,0,0,60,United-States,>50K,471618
21382,18,Private,338632,Highschool Graduate,7,Single,Other-service,Single,White,Male,0,0,16,United-States,<=50K,4497
21383,38,Private,89559,Bachelors Degree,10,Separated,Prof-specialty,Single,White,Female,0,0,40,Germany,<=50K,31720
21384,41,Self-emp-not-inc,32533,Technical School,11,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,45,United-States,<=50K,5505
21385,22,Unknown,255969,Highschool Graduate,8,Single,Unknown,Single,White,Male,0,0,48,United-States,<=50K,43487
21386,66,Self-emp-inc,112376,Highschool Graduate,4,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,>50K,125370
21387,70,Unknown,346053,Highschool Graduate,9,Married-civ-spouse,Unknown,Married,White,Male,0,0,40,United-States,<=50K,48684
21388,60,Self-emp-not-inc,44915,Advanced Degree,14,Divorced,Prof-specialty,Single,White,Female,0,0,10,United-States,<=50K,21158
21389,24,Local-gov,111450,Highschool Graduate,6,Single,Craft-repair,Single,Black,Male,0,0,65,Haiti,<=50K,28568
21390,61,Private,171429,Highschool Graduate,7,Divorced,Other-service,Single,White,Female,0,0,36,United-States,<=50K,23350
21391,35,Local-gov,190964,Bachelors Degree,13,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,33465
21392,19,Private,109005,Bachelors Degree,10,Single,Prof-specialty,Single,White,Female,0,0,40,United-States,<=50K,30392
21393,52,Private,404453,Highschool Graduate,9,Single,Adm-clerical,Single,Black,Female,0,0,40,United-States,<=50K,37190
21394,39,Self-emp-not-inc,163204,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Male,0,0,40,United-States,<=50K,22525
21395,33,Self-emp-not-inc,192256,Bachelors Degree,13,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,50,United-States,<=50K,7047
21396,52,Private,181755,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,3982
21397,41,Private,183105,Highschool Graduate,9,Separated,Machine-op-inspct,Single,White,Female,0,0,44,Cuba,<=50K,14807
21398,37,Private,335168,Bachelors Degree,10,Married-civ-spouse,Sales,Married,White,Male,0,0,55,United-States,<=50K,24709
21399,38,Local-gov,86643,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,45,United-States,>50K,174283
21400,27,Private,180262,Bachelors Degree,10,Single,Exec-managerial,Single,White,Female,0,0,40,United-States,<=50K,26901
21401,38,Private,127865,Advanced Degree,14,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,3301
21402,49,Self-emp-not-inc,102110,Highschool Graduate,9,Married-civ-spouse,Tech-support,Married,White,Male,0,0,30,United-States,>50K,100203
21403,38,Private,152237,Bachelors Degree,13,Single,Sales,Single,White,Male,0,0,45,Unknown,>50K,61197
21404,22,Private,202745,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,Male,0,0,55,United-States,<=50K,19594
21405,40,Federal-gov,199303,Technical School,12,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,>50K,77110
21406,20,Private,266467,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,2948
21407,34,Federal-gov,345259,Advanced Degree,16,Single,Prof-specialty,Single,White,Female,0,0,99,United-States,<=50K,37932
21408,24,Private,204935,Advanced Degree,14,Single,Adm-clerical,Single,White,Male,0,0,56,United-States,<=50K,12434
21409,24,Private,190457,Bachelors Degree,10,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,45465
21410,43,Private,180138,Highschool Graduate,9,Single,Craft-repair,Single,White,Male,0,0,45,United-States,<=50K,45716
21411,38,Private,166585,Highschool Graduate,9,Single,Exec-managerial,Single,White,Female,0,0,40,United-States,<=50K,17312
21412,42,Private,29962,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,3999
21413,27,Private,191129,Bachelors Degree,10,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,<=50K,42241
21414,18,Private,378707,Highschool Graduate,6,Single,Sales,Single,White,Female,0,0,20,United-States,<=50K,9768
21415,48,Private,240629,Highschool Graduate,9,Divorced,Transport-moving,Single,White,Male,0,0,65,United-States,<=50K,25876
21416,40,Private,233320,Highschool Graduate,4,Separated,Other-service,Single,White,Female,0,0,25,United-States,<=50K,5049
21417,57,Private,29375,Highschool Graduate,9,Separated,Sales,Single,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K,38115
21418,36,Local-gov,137314,Bachelors Degree,10,Married-civ-spouse,Protective-serv,Married,White,Male,0,0,60,United-States,>50K,160630
21419,41,Private,140886,Highschool Graduate,9,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,40,United-States,<=50K,9805
21420,90,Private,226968,Highschool Graduate,4,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,<=50K,35308
21421,66,Private,151793,Highschool Graduate,4,Widowed,Other-service,Single,Black,Female,0,0,10,United-States,<=50K,21815
21422,23,Private,72887,Highschool Graduate,9,Single,Craft-repair,Single,Asian-Pac-Islander,Male,0,0,1,Vietnam,<=50K,23723
21423,35,Private,261646,Highschool Graduate,9,Married-civ-spouse,Protective-serv,Married,White,Male,0,0,55,United-States,<=50K,16061
21424,33,Private,295589,Bachelors Degree,13,Single,Prof-specialty,Single,Black,Male,0,0,50,United-States,>50K,259457
21425,32,Self-emp-inc,377836,Technical School,11,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,40,United-States,<=50K,16377
21426,31,Private,56510,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,18977
21427,32,Self-emp-not-inc,337696,Bachelors Degree,10,Married-civ-spouse,Sales,Married,White,Male,0,0,50,United-States,<=50K,6202
21428,40,Private,183765,Highschool Graduate,9,Married-civ-spouse,Other-service,Married,White,Male,0,0,40,United-States,<=50K,34255
21429,27,Self-emp-not-inc,107846,Highschool Graduate,9,Single,Protective-serv,Single,White,Male,0,0,30,United-States,<=50K,43349
21430,34,Local-gov,22641,Highschool Graduate,9,Single,Protective-serv,Single,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,31340
21431,35,Private,204590,Technical School,11,Married-civ-spouse,Other-service,Married,Black,Female,0,0,40,United-States,>50K,145161
21432,29,Private,114801,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,40,United-States,<=50K,43906
21433,41,Private,190591,Highschool Graduate,9,Separated,Other-service,Single,Black,Female,0,0,20,United-States,<=50K,41823
21434,33,State-gov,220066,Advanced Degree,16,Married-civ-spouse,Prof-specialty,Married,White,Female,0,0,48,United-States,>50K,218429
21435,22,Unknown,228480,Highschool Graduate,9,Married-civ-spouse,Unknown,Single,White,Female,0,0,20,United-States,<=50K,29410
21436,52,Private,128378,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,>50K,138000
21437,20,Private,157595,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,13100
21438,18,Local-gov,152171,Highschool Graduate,7,Single,Protective-serv,Single,White,Male,0,0,10,United-States,<=50K,42057
21439,63,Private,339755,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,50,Unknown,>50K,179994
21440,49,Private,240841,Highschool Graduate,4,Divorced,Other-service,Single,White,Female,0,0,35,United-States,<=50K,15735
21441,58,Private,94345,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Male,0,0,40,United-States,<=50K,42837
21442,23,Self-emp-not-inc,289116,Highschool Graduate,9,Divorced,Other-service,Single,White,Female,0,0,50,United-States,<=50K,45836
21443,59,Private,176647,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,>50K,154694
21444,49,Self-emp-not-inc,79627,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,40,United-States,<=50K,36137
21445,23,Local-gov,210781,Bachelors Degree,13,Single,Prof-specialty,Single,White,Female,0,0,15,United-States,<=50K,21834
21446,17,Unknown,161981,Highschool Graduate,6,Single,Unknown,Single,White,Male,0,0,40,United-States,<=50K,7068
21447,20,Private,493443,Highschool Graduate,7,Single,Handlers-cleaners,Single,White,Male,0,0,40,United-States,<=50K,27252
21448,64,Private,312242,Bachelors Degree,10,Widowed,Exec-managerial,Single,White,Female,0,0,3,United-States,<=50K,29186
21449,34,Private,185408,Bachelors Degree,10,Single,Exec-managerial,Single,White,Female,0,0,40,United-States,<=50K,29369
21450,63,Private,101077,Technical School,12,Married-spouse-absent,Adm-clerical,Single,White,Female,0,0,35,United-States,<=50K,14430
21451,51,Private,147200,Highschool Graduate,9,Single,Adm-clerical,Single,Black,Female,0,0,40,United-States,<=50K,37327
21452,40,State-gov,166327,Bachelors Degree,10,Divorced,Adm-clerical,Single,Black,Female,0,0,35,United-States,<=50K,22815
21453,55,Private,178644,Highschool Graduate,5,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,55,United-States,<=50K,15113
21454,35,Private,126675,Highschool Graduate,9,Divorced,Craft-repair,Single,White,Male,0,0,46,Unknown,<=50K,4826
21455,30,Private,158420,Bachelors Degree,13,Single,Machine-op-inspct,Single,White,Male,0,0,25,United-States,<=50K,1596
21456,47,Unknown,83046,Bachelors Degree,13,Married-civ-spouse,Unknown,Married,White,Male,0,0,18,United-States,<=50K,8980
21457,29,Private,46609,Highschool Graduate,6,Single,Craft-repair,Single,Black,Male,0,0,40,Unknown,<=50K,49338
21458,17,Unknown,170320,Highschool Graduate,7,Single,Unknown,Single,White,Female,0,0,8,United-States,<=50K,47290
21459,55,Private,141877,Bachelors Degree,13,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,<=50K,43779
21460,47,Local-gov,81654,Bachelors Degree,10,Divorced,Exec-managerial,Single,White,Male,0,0,56,United-States,>50K,404011
21461,50,Private,177705,Bachelors Degree,13,Divorced,Other-service,Single,White,Male,0,0,40,United-States,<=50K,38501
21462,32,Self-emp-not-inc,129497,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,55,United-States,>50K,161559
21463,60,Private,114413,Technical School,12,Married-civ-spouse,Sales,Married,White,Male,0,0,30,United-States,<=50K,38934
21464,53,Private,189511,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,37208
21465,45,Private,246431,Bachelors Degree,13,Single,Prof-specialty,Single,White,Male,0,0,30,United-States,<=50K,22074
21466,31,Private,147654,Highschool Graduate,9,Single,Exec-managerial,Single,White,Male,0,0,40,United-States,<=50K,15812
21467,32,Self-emp-not-inc,443546,Highschool Graduate,9,Single,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,2971
21468,37,Private,281751,Bachelors Degree,10,Divorced,Other-service,Single,White,Female,0,0,30,United-States,<=50K,41699
21469,28,Private,263128,Bachelors Degree,10,Single,Adm-clerical,Single,White,Female,0,0,60,United-States,<=50K,13000
21470,26,Private,292692,Highschool Graduate,8,Single,Craft-repair,Single,White,Male,0,0,40,Mexico,<=50K,25154
21471,47,Self-emp-inc,96798,Highschool Graduate,9,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,80,United-States,>50K,497609
21472,34,Private,430554,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,50,United-States,>50K,189099
21473,42,Private,317078,Highschool Graduate,9,Divorced,Machine-op-inspct,Single,Black,Male,0,0,40,United-States,<=50K,39222
21474,32,Private,207400,Highschool Graduate,9,Single,Machine-op-inspct,Single,Black,Female,0,0,40,United-States,<=50K,16604
21475,35,Private,187089,Technical School,11,Married-civ-spouse,Exec-managerial,Married,White,Female,0,0,42,United-States,>50K,182802
21476,38,Private,238980,Bachelors Degree,10,Married-civ-spouse,Other-service,Married,White,Male,0,0,40,United-States,<=50K,42203
