,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,variableData,hdpData.homeInfo.unit,buildingId,lotId,minBeds,minBaths,minArea,unitCount,buildingName,isBuilding,badgeInfo,canSaveBuilding,lotAreaString,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_comingSoon,variableData.data.isFresh,communityName,isPropertyResultCDP,style,isCdpResult,hdpData.homeInfo.group_type,hdpData.homeInfo.priceSuffix,hdpData.homeInfo.providerListingID,info3String,info1String,brokerName,plid,badgeInfo.type,badgeInfo.text
2042,15141990,"$1,895,000",$1.90M,3.0,2.0,2138.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/05abdc9afcd82a902cbfef086ee22cc3-p_e.jpg,True,False,,False,/homedetails/165-Upland-Dr-San-Francisco-CA-94127/15141990_zpid/,ForSale,For Sale (Broker),True,False,False,"165 Upland Dr, San Francisco, CA 94127",False,False,False,,105318766.0,37.728603,-122.46296,OPEN_HOUSE,Open: Sat. 11am-1pm,15141990.0,165 Upland Dr,94127,San Francisco,CA,37.728603,-122.46296,1895000.0,2.0,3.0,2138.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1826100.0,6874.0,True,True,Sat. 11am-1pm,False,False,FOR_SALE,1895000.0,"[{'open_house_start': 1685815200000, 'open_house_end': 1685822400000}, {'open_house_start': 1685912400000, 'open_house_end': 1685919600000}, {'open_house_start': 1686081600000, 'open_house_end': 1686088800000}]",True,False,False,USD,USA,673568.0,4761.108,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,63197579,"$649,000",$649K,1.0,1.0,658.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/6f44589a9e0497666395111c245b060a-p_e.jpg,True,False,,False,/homedetails/1-Federal-St-APT-42-San-Francisco-CA-94107/63197579_zpid/,ForSale,For Sale (Broker),False,False,False,"1 Federal St APT 42, San Francisco, CA 94107",False,False,False,,148369248.0,37.783966,-122.39111,OPEN_HOUSE,Open: Sun. 11am-1pm,63197579.0,1 Federal St APT 42,94107,San Francisco,CA,37.783966,-122.39111,649000.0,1.0,1.0,658.0,CONDO,FOR_SALE,-1.0,False,False,642819.0,3455.0,True,True,Sun. 11am-1pm,False,False,FOR_SALE,649000.0,"[{'open_house_start': 1685901600000, 'open_house_end': 1685908800000}]",True,False,False,USD,USA,626817.0,0.5152,acres,False,,Apt 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,69817590,"$1,199,000",$1.20M,2.0,2.0,1082.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/8b3a4f4196598b052b750d431a68d306-p_e.jpg,True,False,,False,/homedetails/1440-Broadway-APT-403-San-Francisco-CA-94109/69817590_zpid/,ForSale,For Sale (Broker),False,False,False,"1440 Broadway APT 403, San Francisco, CA 94109",False,False,False,,66573971.0,37.796387,-122.42072,OPEN_HOUSE,Open: Sun. 2-4pm,69817590.0,1440 Broadway APT 403,94109,San Francisco,CA,37.796387,-122.42072,1199000.0,2.0,2.0,1082.0,CONDO,FOR_SALE,-1.0,False,False,1199005.0,5446.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1199000.0,"[{'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,1093294.0,0.2858,acres,False,,Apt 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,15138015,"$3,698,000",$3.70M,4.0,3.0,3120.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/3f1a00359922e9ed79a6dc625ac8cb30-p_e.jpg,True,False,,False,/homedetails/10-San-Benito-Way-San-Francisco-CA-94127/15138015_zpid/,ForSale,For Sale (Broker),False,False,False,"10 San Benito Way, San Francisco, CA 94127",False,False,False,,65637410.0,37.73682,-122.467545,OPEN_HOUSE,Open: Sat. 11am-1pm,15138015.0,10 San Benito Way,94127,San Francisco,CA,37.73682,-122.467545,3698000.0,3.0,4.0,3120.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2868900.0,9508.0,True,True,Sat. 11am-1pm,False,False,FOR_SALE,3698000.0,"[{'open_house_start': 1685815200000, 'open_house_end': 1685822400000}, {'open_house_start': 1685912400000, 'open_house_end': 1685919600000}, {'open_house_start': 1686009600000, 'open_house_end': 1686015000000}, {'open_house_start': 1686081600000, 'open_house_end': 1686088800000}]",True,False,False,USD,USA,172804.0,5399.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,249665508,"$995,000",$995K,2.0,2.0,855.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/b9c7a92fa816f0fc8721de155a493d43-p_e.jpg,True,False,,False,/homedetails/131-Ashbury-St-San-Francisco-CA-94117/249665508_zpid/,ForSale,For Sale (Broker),False,False,False,"131 Ashbury St, San Francisco, CA 94117",False,False,False,,73441355.0,37.77412,-122.44807,OPEN_HOUSE,Open: Sat. 2-4pm,249665508.0,131 Ashbury St,94117,San Francisco,CA,37.77412,-122.44807,995000.0,2.0,2.0,855.0,CONDO,FOR_SALE,-1.0,False,False,1002600.0,4099.0,True,True,Sat. 2-4pm,False,False,FOR_SALE,995000.0,"[{'open_house_start': 1685826000000, 'open_house_end': 1685833200000}, {'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,558228.0,4425.696,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,15179378,"$899,000",$899K,2.0,1.0,1248.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/4d8347a46473538bab702d7d501a925c-p_e.jpg,True,False,,False,/homedetails/143-Brunswick-St-San-Francisco-CA-94112/15179378_zpid/,ForSale,For Sale (Broker),False,False,False,"143 Brunswick St, San Francisco, CA 94112",False,False,False,,762936032.0,37.711384,-122.43973,OPEN_HOUSE,Open: Sat. 2-4pm,15179378.0,143 Brunswick St,94112,San Francisco,CA,37.711384,-122.43973,899000.0,1.0,2.0,1248.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,995900.0,3699.0,True,True,Sat. 2-4pm,False,False,FOR_SALE,899000.0,"[{'open_house_start': 1685826000000, 'open_house_end': 1685833200000}, {'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,607248.0,1799.028,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,2081255206,"$895,000",$895K,2.0,2.0,0.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/ffd889b3c86de8f44231ce94f00e7c62-p_e.jpg,True,False,,False,/homedetails/1398A-18th-Ave-San-Francisco-CA-94122/2081255206_zpid/,ForSale,For Sale (Broker),False,False,False,"1398A 18th Ave, San Francisco, CA 94122",False,False,False,,236592039.0,37.761906,-122.47567,OPEN_HOUSE,Open: Sun. 2-4pm,2081255206.0,1398A 18th Ave,94122,San Francisco,CA,37.761906,-122.47567,895000.0,2.0,2.0,0.0,CONDO,FOR_SALE,-1.0,False,False,,4099.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,895000.0,"[{'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,,2265.12,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,15153872,"$1,195,000",$1.20M,5.0,3.0,0.0,FOR_SALE,Multi-family home for sale,False,False,False,https://photos.zillowstatic.com/fp/a3fa6386b19fbf7f242e5ca9999b800d-p_e.jpg,True,False,,False,/homedetails/1275-Quesada-Ave-San-Francisco-CA-94124/15153872_zpid/,ForSale,For Sale (Broker),False,False,False,"1275 Quesada Ave, San Francisco, CA 94124",False,False,False,,105463560.0,37.728638,-122.38369,,,15153872.0,1275 Quesada Ave,94124,San Francisco,CA,37.728638,-122.38369,1195000.0,3.0,5.0,0.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,,5249.0,,True,,False,False,FOR_SALE,1195000.0,,True,False,False,USD,USA,741034.0,2500.344,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,,"From $1,450,000",,,,,FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/ed81c700142ee1a0c4ea1bd1efe87c63-p_e.jpg,True,,,,/b/200-brannan-st-san-francisco-ca-5XkDq5/,,,False,,False,"200 Brannan St, San Francisco, CA",False,False,False,,69064562.0,37.7836,-122.39071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7836--122.39071,1001571910.0,1.0,2.0,1522.0,2.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,15064628,"$4,200,000",$4.20M,3.0,3.0,2760.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/b0710543f48dad0ca4a429453c7b32de-p_e.jpg,True,False,,False,/homedetails/2345-Hyde-St-San-Francisco-CA-94109/15064628_zpid/,ForSale,For Sale (Broker),True,False,False,"2345 Hyde St, San Francisco, CA 94109",False,False,False,,48095272.0,37.80258,-122.42004,3D_HOME,3D Tour,15064628.0,2345 Hyde St,94109,San Francisco,CA,37.80258,-122.42004,4200000.0,3.0,3.0,2760.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4050000.0,15368.0,,True,,False,False,FOR_SALE,4200000.0,,True,False,False,USD,USA,4518450.0,3168.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,15125619,"$1,795,000",$1.80M,3.0,2.0,2225.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/908f59230cdd00a856ea82975eee8bc7-p_e.jpg,True,False,,False,/homedetails/419-Vicente-St-San-Francisco-CA-94116/15125619_zpid/,ForSale,For Sale (Broker),False,False,False,"419 Vicente St, San Francisco, CA 94116",False,False,False,,80962856.0,37.73925,-122.47151,OPEN_HOUSE,Open: Sat. 2-4pm,15125619.0,419 Vicente St,94116,San Francisco,CA,37.73925,-122.47151,1795000.0,2.0,3.0,2225.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,True,Sat. 2-4pm,False,False,FOR_SALE,1795000.0,"[{'open_house_start': 1685826000000, 'open_house_end': 1685833200000}, {'open_house_start': 1685908800000, 'open_house_end': 1685916000000}, {'open_house_start': 1686081600000, 'open_house_end': 1686088800000}]",True,False,False,USD,USA,81796.0,2495.988,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,2130400409,"$2,099,000",$2.10M,2.0,3.0,2980.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/226273ed86a452a7eef6391648859e5b-p_e.jpg,True,False,,False,/homedetails/1233-Howard-St-APT-716-San-Francisco-CA-94103/2130400409_zpid/,ForSale,For Sale (Broker),False,False,False,"1233 Howard St APT 716, San Francisco, CA 94103",False,False,False,,62181294.0,37.77562,-122.4118,OPEN_HOUSE,Open: Sat. 2-4pm,2130400409.0,1233 Howard St APT 716,94103,San Francisco,CA,37.77562,-122.4118,2099000.0,3.0,2.0,2980.0,CONDO,FOR_SALE,-1.0,False,False,,,True,True,Sat. 2-4pm,False,False,FOR_SALE,2099000.0,"[{'open_house_start': 1685826000000, 'open_house_end': 1685833200000}, {'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,,0.3433425160697888,acres,False,,Apt 716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,15150799,"$4,895,000",$4.90M,5.0,6.0,0.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/776552e5d580a2e82ec92452d9df0e5f-p_e.jpg,True,False,,False,/homedetails/547-Missouri-St-San-Francisco-CA-94107/15150799_zpid/,ForSale,For Sale (Broker),True,True,False,"547 Missouri St, San Francisco, CA 94107",False,False,False,,105318768.0,37.759373,-122.395905,3D_HOME,3D Tour,15150799.0,547 Missouri St,94107,San Francisco,CA,37.759373,-122.395905,4895000.0,6.0,5.0,0.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4768000.0,15763.0,,True,,False,False,FOR_SALE,4895000.0,,True,False,False,USD,USA,4843664.0,2500.344,sqft,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2055,,"From $1,195,000",,,,,FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/2fd9bcb5869a14c438075d47051e9d40-p_e.jpg,True,,NEW_CONSTRUCTION,,/b/1515-union-st-san-francisco-ca-BgcHNf/,,,True,,False,"1515 Union St, San Francisco, CA",False,False,False,,130908742.0,37.798183,-122.4243,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.798183--122.4243,2453602022.0,1.0,1.0,783.0,5.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,2057585031,"$799,000",$799K,2.0,1.0,950.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/be01addaf9483cef2c4822bfc2bf263c-p_e.jpg,True,False,,False,/homedetails/516-Shrader-St-San-Francisco-CA-94117/2057585031_zpid/,ForSale,For Sale (Broker),True,False,False,"516 Shrader St, San Francisco, CA 94117",False,False,False,,1274291304.0,37.77005,-122.45186,3D_HOME,3D Tour,2057585031.0,516 Shrader St,94117,San Francisco,CA,37.77005,-122.45186,799000.0,1.0,2.0,950.0,CONDO,FOR_SALE,-1.0,False,False,882500.0,3949.0,,True,,False,False,FOR_SALE,799000.0,,True,False,False,USD,USA,,2657.16,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,80744446,"$1,195,000",$1.20M,2.0,3.0,1778.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/1ef893a7885521658363117babf75653-p_e.jpg,True,False,,False,/homedetails/701-Minna-St-APT-17-San-Francisco-CA-94103/80744446_zpid/,ForSale,For Sale (Broker),False,False,False,"701 Minna St APT 17, San Francisco, CA 94103",False,False,False,,80375951.0,37.776714,-122.41274,OPEN_HOUSE,Open: Sat. 11am-1pm,80744446.0,701 Minna St APT 17,94103,San Francisco,CA,37.776714,-122.41274,1195000.0,3.0,2.0,1778.0,CONDO,FOR_SALE,-1.0,False,False,1195007.0,5711.0,True,True,Sat. 11am-1pm,False,False,FOR_SALE,1195000.0,"[{'open_house_start': 1685815200000, 'open_house_end': 1685822400000}, {'open_house_start': 1685901600000, 'open_house_end': 1685908800000}]",True,False,False,USD,USA,1200000.0,9654.0,sqft,False,,Apt 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,15096173,"$1,625,000",$1.63M,3.0,2.0,2109.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/bce2b17e6086fe7a5c7209fb3000fe41-p_e.jpg,True,False,,False,/homedetails/618-42nd-Ave-San-Francisco-CA-94121/15096173_zpid/,ForSale,For Sale (Broker),False,False,False,"618 42nd Ave, San Francisco, CA 94121",False,False,False,,131154972.0,37.776917,-122.50244,,,15096173.0,618 42nd Ave,94121,San Francisco,CA,37.776917,-122.50244,1625000.0,2.0,3.0,2109.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1525500.0,4600.0,,True,,False,False,FOR_SALE,1625000.0,,True,False,False,USD,USA,98133.0,3920.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,2075613570,"$1,275,000",$1.28M,2.0,2.0,1609.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/0349777e0dfedeb77cbd200467fe52a2-p_e.jpg,True,False,,False,/homedetails/465-10th-St-APT-206-San-Francisco-CA-94103/2075613570_zpid/,ForSale,For Sale (Broker),False,False,False,"465 10th St APT 206, San Francisco, CA 94103",False,False,False,,46533356.0,37.77095,-122.41005,OPEN_HOUSE,Open: Sat. 2:30-4:30pm,2075613570.0,465 10th St APT 206,94103,San Francisco,CA,37.77095,-122.41005,1275000.0,2.0,2.0,1609.0,CONDO,FOR_SALE,-1.0,False,False,,,True,True,Sat. 2:30-4:30pm,False,False,FOR_SALE,1275000.0,"[{'open_house_start': 1685827800000, 'open_house_end': 1685835000000}, {'open_house_start': 1686067200000, 'open_house_end': 1686074400000}]",True,False,False,USD,USA,,9600.624,sqft,False,,Apt 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,15071396,"$1,225,000",$1.23M,2.0,1.0,0.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/c7b8bbc7316001837551113559abbbda-p_e.jpg,True,False,,False,/homedetails/3109-Buchanan-St-San-Francisco-CA-94123/15071396_zpid/,ForSale,For Sale (Broker),False,False,False,"3109 Buchanan St, San Francisco, CA 94123",False,False,False,,54961382.0,37.798634,-122.43271,OPEN_HOUSE,Open: Sun. 2-4pm,15071396.0,3109 Buchanan St,94123,San Francisco,CA,37.798634,-122.43271,1225000.0,1.0,2.0,0.0,CONDO,FOR_SALE,-1.0,False,False,1146900.0,4194.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1225000.0,"[{'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,1013251.0,4382.136,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,15142215,"$1,595,000",$1.60M,4.0,3.0,2055.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/d1179a28742990c5980dcf7fc182f722-p_e.jpg,True,False,,False,/homedetails/60-Dorado-Ter-San-Francisco-CA-94112/15142215_zpid/,ForSale,For Sale (Broker),False,False,False,"60 Dorado Ter, San Francisco, CA 94112",False,False,False,,105318769.0,37.72654,-122.4605,OPEN_HOUSE,Open: Sun. 2-4pm,15142215.0,60 Dorado Ter,94112,San Francisco,CA,37.72654,-122.4605,1595000.0,3.0,4.0,2055.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,4300.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1595000.0,"[{'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,651733.0,2000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,15196294,"$1,788,000",$1.79M,7.0,4.0,2648.0,FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/102f98694da7b15f2b35a6443e5bb174-p_e.jpg,True,False,NEW_CONSTRUCTION,False,/homedetails/10-Santa-Barbara-Ave-San-Francisco-CA-94112/15196294_zpid/,ForSale,New Construction,False,False,False,"10 Santa Barbara Ave, San Francisco, CA 94112",False,False,False,,131154973.0,37.70904,-122.46502,OPEN_HOUSE,Open: Sat. 2-4pm,15196294.0,10 Santa Barbara Ave,94112,San Francisco,CA,37.70904,-122.46502,1788000.0,4.0,7.0,2648.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,Sat. 2-4pm,False,False,FOR_SALE,1788000.0,"[{'open_house_start': 1685826000000, 'open_house_end': 1685833200000}, {'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,579780.0,3872.0,sqft,False,,,,,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,,,,,
2063,15149994,"$995,000",$995K,2.0,2.0,980.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/a140e5f34386a461f6d507deb9d28896-p_e.jpg,True,False,,False,/homedetails/715-San-Bruno-Ave-San-Francisco-CA-94107/15149994_zpid/,ForSale,For Sale (Broker),False,False,False,"715 San Bruno Ave, San Francisco, CA 94107",False,False,False,,105318769.0,37.76033,-122.40474,OPEN_HOUSE,Open: Sun. 2-4pm,15149994.0,715 San Bruno Ave,94107,San Francisco,CA,37.76033,-122.40474,995000.0,2.0,2.0,980.0,CONDO,FOR_SALE,-1.0,False,False,1034047.0,5395.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,995000.0,"[{'open_house_start': 1685912400000, 'open_house_end': 1685919600000}]",True,False,False,USD,USA,1043590.0,2500.344,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,15176917,"$698,000",$698K,4.0,3.0,1726.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/fc6df2b2795d7668f07e54163fa33b20-p_e.jpg,True,False,,False,/homedetails/410-Argonaut-Ave-San-Francisco-CA-94134/15176917_zpid/,ForSale,For Sale (Broker),False,False,False,"410 Argonaut Ave, San Francisco, CA 94134",False,False,False,,9951149934.0,37.70937,-122.41549,PRICE_REDUCTION,"$22,000 (May 2)",15176917.0,410 Argonaut Ave,94134,San Francisco,CA,37.70937,-122.41549,698000.0,3.0,4.0,1726.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,720516.0,4994.0,,True,,False,False,FOR_SALE,698000.0,,True,False,False,USD,USA,63507.0,1424.412,sqft,False,,,,,,,,,,,,,,,,1683010800000.0,"$22,000 (May 2)",-22000.0,,,,,,,,,,,,,,,,,,,,,
2065,,"From $645,000",,,,,FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/26edffc5772d5a4b46ab6fe52cd32012-p_e.jpg,True,,,,/b/the-portside-san-francisco-ca-5XmDhB/,,,False,,False,"403 Main St, San Francisco, CA",False,False,False,,52419973.0,37.788242,-122.389786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.788242--122.389786,1001689270.0,1.0,1.0,586.0,7.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,15100731,"$579,900",$580K,1.0,1.0,661.0,FOR_SALE,Foreclosure,False,False,False,https://photos.zillowstatic.com/fp/8622894fcc65680eacf75138be52f3fc-p_e.jpg,True,False,,False,/homedetails/855-La-Playa-St-APT-154-San-Francisco-CA-94121/15100731_zpid/,ForSale,Foreclosure,True,False,False,"855 La Playa St APT 154, San Francisco, CA 94121",False,False,False,,7968557585.0,37.7722,-122.51036,3D_HOME,3D Tour,15100731.0,855 La Playa St APT 154,94121,San Francisco,CA,37.7722,-122.51036,579900.0,1.0,1.0,661.0,CONDO,FOR_SALE,-1.0,False,False,579959.0,2299.0,,,,False,False,FOR_SALE,579900.0,,True,False,False,USD,USA,592000.0,0.8421258034894399,acres,False,,Apt 154,,,,,,,,,,,,,,1454140800000.0,,180900.0,True,,,,,,,,,,,,,,,,,,,,
2067,2103019771,"$745,000",$745K,2.0,2.0,905.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/286e8f246d17d9566ce6525ad18c8d60-p_e.jpg,True,False,,False,/homedetails/173-Coleridge-St-San-Francisco-CA-94110/2103019771_zpid/,ForSale,For Sale (Broker),False,False,False,"173 Coleridge St, San Francisco, CA 94110",False,False,False,,4997356762.0,37.743008,-122.41992,OPEN_HOUSE,Open: Sun. 1-3pm,2103019771.0,173 Coleridge St,94110,San Francisco,CA,37.743008,-122.41992,745000.0,2.0,2.0,905.0,CONDO,FOR_SALE,-1.0,False,False,759918.0,4500.0,True,True,Sun. 1-3pm,False,False,FOR_SALE,745000.0,"[{'open_house_start': 1685908800000, 'open_house_end': 1685916000000}]",True,False,False,USD,USA,,0.0,sqft,False,,,,,,,,,,,,,,,,1684566000000.0,"$14,000 (May 20)",-14000.0,,,,,,,,,,,,,,,,,,,,,
2068,15192287,"$1,450,000",$1.45M,6.0,4.0,2199.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/4cd9849097063d71627bb82f458d57fc-p_e.jpg,True,False,,False,/homedetails/238-Thrift-St-San-Francisco-CA-94112/15192287_zpid/,ForSale,For Sale (Broker),False,False,False,"238 Thrift St, San Francisco, CA 94112",False,False,False,,80105974.0,37.71771,-122.46054,OPEN_HOUSE,Open: Tue. 12-3pm,15192287.0,238 Thrift St,94112,San Francisco,CA,37.71771,-122.46054,1450000.0,4.0,6.0,2199.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1598400.0,5800.0,True,True,Tue. 12-3pm,False,False,FOR_SALE,1450000.0,"[{'open_house_start': 1686078000000, 'open_house_end': 1686088800000}, {'open_house_start': 1686429000000, 'open_house_end': 1686439800000}]",True,False,False,USD,USA,1415304.0,3123.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,15156713,"$825,000",$825K,3.0,2.0,995.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/8815ba551c1dd49f45022fbcc55edb1a-p_e.jpg,True,False,,False,/homedetails/2122-Quesada-Ave-San-Francisco-CA-94124/15156713_zpid/,ForSale,For Sale (Broker),False,False,False,"2122 Quesada Ave, San Francisco, CA 94124",False,False,False,,751024638.0,37.738045,-122.3992,OPEN_HOUSE,Open: Sun. 1-3pm,15156713.0,2122 Quesada Ave,94124,San Francisco,CA,37.738045,-122.3992,825000.0,2.0,3.0,995.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,907600.0,3800.0,True,True,Sun. 1-3pm,False,False,FOR_SALE,825000.0,"[{'open_house_start': 1685908800000, 'open_house_end': 1685916000000}]",True,False,False,USD,USA,46970.0,2500.344,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
